id,user_id,wallet,balance,updated_at,trade_balance,currency_id_2.0,currency_id_3.0,currency_id_4.0,currency_id_5.0,currency_id_7.0,currency_id_8.0,currency_id_14.0,currency_id_15.0,currency_id_21.0,is_fraud
0.001599606250769,0.0036603221083455,0.0002465483234714,0.2332877429192419,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0017226528854435,0.0036603221083455,0.0002465483234714,0.1887274273968498,0.0002465483234714,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0018456995201181,0.0036603221083455,0.0002465483234714,0.1887274273968498,0.0001232741617357,0.7042375550873239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0019687461547926,0.0036603221083455,0.0002465483234714,0.1887274273968498,0.0002465483234714,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0020917927894672,0.00402635431918,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0022148394241417,0.00402635431918,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0023378860588162,0.00402635431918,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0024609326934908,0.00402635431918,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0025839793281653,0.0043923865300146,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0027070259628399,0.0043923865300146,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0028300725975144,0.0043923865300146,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.002953119232189,0.0043923865300146,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0030761658668635,0.0036603221083455,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.003199212501538,0.0032942898975109,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0033222591362126,0.0032942898975109,0.0056706114398422,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0034453057708871,0.0032942898975109,0.0056706114398422,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0035683524055617,0.0047584187408491,0.0002465483234714,0.201524932647488,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0036913990402362,0.0047584187408491,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0038144456749107,0.0047584187408491,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0039374923095853,0.0047584187408491,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0040605389442598,0.0051244509516837,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0041835855789344,0.0051244509516837,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0043066322136089,0.0051244509516837,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0044296788482834,0.0051244509516837,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.004552725482958,0.0054904831625183,0.0002465483234714,0.1904844804885864,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0046757721176325,0.0054904831625183,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0047988187523071,0.0054904831625183,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0049218653869816,0.0054904831625183,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0050449120216562,0.0058565153733528,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0051679586563307,0.0058565153733528,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0052910052910052,0.0058565153733528,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0054140519256798,0.0058565153733528,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0055370985603543,0.0062225475841874,0.0002465483234714,0.1887736302853037,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0056601451950289,0.0062225475841874,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0057831918297034,0.0062225475841874,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.005906238464378,0.0062225475841874,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0060292850990525,0.0069546120058565,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.006152331733727,0.0069546120058565,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0062753783684016,0.0069546120058565,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0063984250030761,0.0069546120058565,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0065214716377507,0.007320644216691,0.0002465483234714,0.0,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0066445182724252,0.007320644216691,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0067675649070997,0.007320644216691,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0068906115417743,0.007320644216691,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.007505844715147,0.007320644216691,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0076288913498215,0.007320644216691,0.0056706114398422,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0077519379844961,0.0,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0078749846191706,0.007320644216691,0.0056706114398422,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0079980312538452,0.0087847730600292,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0081210778885197,0.0087847730600292,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0082441245231942,0.0087847730600292,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0083671711578688,0.0087847730600292,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0084902177925433,0.0095168374816983,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0086132644272179,0.0095168374816983,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0087363110618924,0.0095168374816983,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.008859357696567,0.0095168374816983,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0089824043312415,0.0036603221083455,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.009105450965916,0.0029282576866764,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0092284976005906,0.0098828696925329,0.0002465483234714,0.2841770723617656,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0093515442352651,0.0098828696925329,0.0002465483234714,0.1887274273968498,0.0003698224852071,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0094745908699397,0.0098828696925329,0.0002465483234714,0.1887274273968498,0.0003698224852071,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0095976375046142,0.0098828696925329,0.0002465483234714,0.1887274273968498,0.0003698224852071,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0097206841392887,0.010614934114202,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0098437307739633,0.010614934114202,0.0056706114398422,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0099667774086378,0.010614934114202,0.0007396449704142,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0100898240433124,0.010614934114202,0.0007396449704142,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0102128706779869,0.0109809663250366,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0103359173126615,0.0109809663250366,0.0056706114398422,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.010458963947336,0.0109809663250366,0.0007396449704142,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0105820105820105,0.0109809663250366,0.0007396449704142,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0107050572166851,0.0113469985358711,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0108281038513596,0.0113469985358711,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0109511504860342,0.0113469985358711,0.0007396449704142,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0110741971207087,0.0113469985358711,0.0007396449704142,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0111972437553832,0.0117130307467057,0.0003698224852071,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0113202903900578,0.0117130307467057,0.0003698224852071,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0114433370247323,0.0117130307467057,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0115663836594069,0.0117130307467057,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0116894302940814,0.0120790629575402,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.011812476928756,0.0120790629575402,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0119355235634305,0.0120790629575402,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.012058570198105,0.0120790629575402,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0121816168327796,0.0131771595900439,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0123046634674541,0.0131771595900439,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0124277101021287,0.0131771595900439,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0125507567368032,0.0131771595900439,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0126738033714777,0.0146412884333821,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0127968500061523,0.0146412884333821,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0129198966408268,0.0146412884333821,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0130429432755014,0.0146412884333821,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0131659899101759,0.0164714494875549,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0132890365448504,0.0164714494875549,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.013412083179525,0.0164714494875549,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0135351298141995,0.0164714494875549,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0136581764488741,0.017203513909224,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0137812230835486,0.017203513909224,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0139042697182232,0.017203513909224,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0140273163528977,0.017203513909224,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0141503629875722,0.0175695461200585,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0142734096222468,0.0175695461200585,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0143964562569213,0.0175695461200585,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0145195028915959,0.0175695461200585,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0146425495262704,0.0029282576866764,0.0001232741617357,0.1887274273968498,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.014765596160945,0.0036603221083455,0.0001232741617357,0.1887276987438118,0.0001232741617357,0.704225352112676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0148886427956195,0.0179355783308931,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.015011689430294,0.0179355783308931,0.0002465483234714,0.1887274274330777,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0151347360649686,0.0179355783308931,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0152577826996431,0.0179355783308931,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0153808293343177,0.0183016105417276,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0155038759689922,0.0183016105417276,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0156269226036667,0.0183016105417276,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0157499692383413,0.0183016105417276,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0158730158730158,0.0186676427525622,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0159960625076904,0.0186676427525622,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0161191091423649,0.0186676427525622,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0162421557770395,0.0186676427525622,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0168573889504122,0.0193997071742313,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0169804355850867,0.0193997071742313,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0171034822197612,0.0193997071742313,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0172265288544358,0.0193997071742313,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0173495754891103,0.0226939970717423,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0174726221237849,0.0226939970717423,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0175956687584594,0.0226939970717423,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.017718715393134,0.0226939970717423,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0178417620278085,0.0230600292825768,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.017964808662483,0.0230600292825768,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0180878552971576,0.0230600292825768,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0182109019318321,0.0230600292825768,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0183339485665067,0.0241581259150805,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0184569952011812,0.0241581259150805,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0185800418358557,0.0241581259150805,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0187030884705303,0.0241581259150805,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0188261351052048,0.0248901903367496,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0189491817398794,0.0248901903367496,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0190722283745539,0.0248901903367496,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0191952750092284,0.0248901903367496,0.0002465483234714,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.019318321643903,0.0252562225475841,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0194413682785775,0.0252562225475841,0.0001232741617357,0.1887274273968498,0.0004930966469428,0.704225352112676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
